Distribución;local;dia;bloque_30min;porcentaje_ventas
local;CORNELLA;LUNES;22:30:00;0.006048574
local;CORNELLA;LUNES;23:00:00;0.002432359
local;CORNELLA;LUNES;23:30:00;0
local;CORNELLA;MARTES;0:00:00;0
local;CORNELLA;MARTES;0:30:00;0
local;CORNELLA;MARTES;1:00:00;0
local;CORNELLA;MARTES;1:30:00;0
local;CORNELLA;MARTES;2:00:00;0
local;CORNELLA;MARTES;2:30:00;0
local;CORNELLA;MARTES;3:00:00;0
local;CORNELLA;MARTES;3:30:00;0
local;CORNELLA;MARTES;4:00:00;0
local;CORNELLA;MARTES;4:30:00;0
local;CORNELLA;MARTES;5:00:00;0
local;CORNELLA;MARTES;5:30:00;0
local;CORNELLA;MARTES;6:00:00;0
local;CORNELLA;MARTES;6:30:00;0
local;CORNELLA;MARTES;7:00:00;0
local;CORNELLA;MARTES;7:30:00;0
local;CORNELLA;MARTES;8:00:00;0
local;CORNELLA;MARTES;8:30:00;0
local;CORNELLA;MARTES;9:00:00;0
local;CORNELLA;MARTES;9:30:00;0
local;CORNELLA;MARTES;10:00:00;0
local;CORNELLA;MARTES;10:30:00;0
local;CORNELLA;MARTES;11:00:00;0
local;CORNELLA;MARTES;11:30:00;0
local;CORNELLA;MARTES;12:00:00;1.92707E-05
local;CORNELLA;MARTES;12:30:00;0.002808438
local;CORNELLA;MARTES;13:00:00;0.005116504
local;CORNELLA;MARTES;13:30:00;0.005761971
local;CORNELLA;MARTES;14:00:00;0.007109238
local;CORNELLA;MARTES;14:30:00;0.007597214
local;CORNELLA;MARTES;15:00:00;0.007536772
local;CORNELLA;MARTES;15:30:00;0.006541524
local;CORNELLA;MARTES;16:00:00;0.005754336
local;CORNELLA;MARTES;16:30:00;0.004989977
local;CORNELLA;MARTES;17:00:00;0.002812794
local;CORNELLA;MARTES;17:30:00;0.003202045
local;CORNELLA;MARTES;18:00:00;0.002628914
local;CORNELLA;MARTES;18:30:00;0.003299048
local;CORNELLA;MARTES;19:00:00;0.003756512
local;CORNELLA;MARTES;19:30:00;0.004661156
local;CORNELLA;MARTES;20:00:00;0.006245469
local;CORNELLA;MARTES;20:30:00;0.007151972
local;CORNELLA;MARTES;21:00:00;0.007913865
local;CORNELLA;MARTES;21:30:00;0.008130726
local;CORNELLA;MARTES;22:00:00;0.007163708
local;CORNELLA;MARTES;22:30:00;0.006375945
local;CORNELLA;MARTES;23:00:00;0.002564007
local;CORNELLA;MARTES;23:30:00;0
local;CORNELLA;MIERCOLES;0:00:00;0
local;CORNELLA;MIERCOLES;0:30:00;0
local;CORNELLA;MIERCOLES;1:00:00;0
local;CORNELLA;MIERCOLES;1:30:00;0
local;CORNELLA;MIERCOLES;2:00:00;0
local;CORNELLA;MIERCOLES;2:30:00;0
local;CORNELLA;MIERCOLES;3:00:00;0
local;CORNELLA;MIERCOLES;3:30:00;0
local;CORNELLA;MIERCOLES;4:00:00;0
local;CORNELLA;MIERCOLES;4:30:00;0
local;CORNELLA;MIERCOLES;5:00:00;0
local;CORNELLA;MIERCOLES;5:30:00;0
local;CORNELLA;MIERCOLES;6:00:00;0
local;CORNELLA;MIERCOLES;6:30:00;0
local;CORNELLA;MIERCOLES;7:00:00;0
local;CORNELLA;MIERCOLES;7:30:00;0
local;CORNELLA;MIERCOLES;8:00:00;0
local;CORNELLA;MIERCOLES;8:30:00;0
local;CORNELLA;MIERCOLES;9:00:00;0
local;CORNELLA;MIERCOLES;9:30:00;0
local;CORNELLA;MIERCOLES;10:00:00;0
local;CORNELLA;MIERCOLES;10:30:00;0
local;CORNELLA;MIERCOLES;11:00:00;0
local;CORNELLA;MIERCOLES;11:30:00;0
local;CORNELLA;MIERCOLES;12:00:00;2.28894E-05
local;CORNELLA;MIERCOLES;12:30:00;0.003335825
local;CORNELLA;MIERCOLES;13:00:00;0.006077314
local;CORNELLA;MIERCOLES;13:30:00;0.006843991
local;CORNELLA;MIERCOLES;14:00:00;0.008444258
local;CORNELLA;MIERCOLES;14:30:00;0.009023868
local;CORNELLA;MIERCOLES;15:00:00;0.008952077
local;CORNELLA;MIERCOLES;15:30:00;0.007769935
local;CORNELLA;MIERCOLES;16:00:00;0.006834923
local;CORNELLA;MIERCOLES;16:30:00;0.005927028
local;CORNELLA;MIERCOLES;17:00:00;0.003340998
local;CORNELLA;MIERCOLES;17:30:00;0.003803346
local;CORNELLA;MIERCOLES;18:00:00;0.003122589
local;CORNELLA;MIERCOLES;18:30:00;0.003918565
local;CORNELLA;MIERCOLES;19:00:00;0.004461935
local;CORNELLA;MIERCOLES;19:30:00;0.005536459
local;CORNELLA;MIERCOLES;20:00:00;0.007418284
local;CORNELLA;MIERCOLES;20:30:00;0.008495016
local;CORNELLA;MIERCOLES;21:00:00;0.009399982
local;CORNELLA;MIERCOLES;21:30:00;0.009657567
local;CORNELLA;MIERCOLES;22:00:00;0.008508956
local;CORNELLA;MIERCOLES;22:30:00;0.007573261
local;CORNELLA;MIERCOLES;23:00:00;0.003045493
local;CORNELLA;MIERCOLES;23:30:00;0
local;CORNELLA;JUEVES;0:00:00;0
local;CORNELLA;JUEVES;0:30:00;0
local;CORNELLA;JUEVES;1:00:00;0
local;CORNELLA;JUEVES;1:30:00;0
local;CORNELLA;JUEVES;2:00:00;0
local;CORNELLA;JUEVES;2:30:00;0
local;CORNELLA;JUEVES;3:00:00;0
local;CORNELLA;JUEVES;3:30:00;0
local;CORNELLA;JUEVES;4:00:00;0
local;CORNELLA;JUEVES;4:30:00;0
local;CORNELLA;JUEVES;5:00:00;0
local;CORNELLA;JUEVES;5:30:00;0
local;CORNELLA;JUEVES;6:00:00;0
local;CORNELLA;JUEVES;6:30:00;0
local;CORNELLA;JUEVES;7:00:00;0
local;CORNELLA;JUEVES;7:30:00;0
local;CORNELLA;JUEVES;8:00:00;0
local;CORNELLA;JUEVES;8:30:00;0
local;CORNELLA;JUEVES;9:00:00;0
local;CORNELLA;JUEVES;9:30:00;0
local;CORNELLA;JUEVES;10:00:00;0
local;CORNELLA;JUEVES;10:30:00;0
local;CORNELLA;JUEVES;11:00:00;0
local;CORNELLA;JUEVES;11:30:00;0
local;CORNELLA;JUEVES;12:00:00;1.79219E-05
local;CORNELLA;JUEVES;12:30:00;0.002611879
local;CORNELLA;JUEVES;13:00:00;0.004758406
local;CORNELLA;JUEVES;13:30:00;0.005358697
local;CORNELLA;JUEVES;14:00:00;0.006611671
local;CORNELLA;JUEVES;14:30:00;0.007065494
local;CORNELLA;JUEVES;15:00:00;0.007009283
local;CORNELLA;JUEVES;15:30:00;0.006083691
local;CORNELLA;JUEVES;16:00:00;0.005351597
local;CORNELLA;JUEVES;16:30:00;0.004640735
local;CORNELLA;JUEVES;17:00:00;0.002615929
local;CORNELLA;JUEVES;17:30:00;0.002977938
local;CORNELLA;JUEVES;18:00:00;0.00244492
local;CORNELLA;JUEVES;18:30:00;0.003068151
local;CORNELLA;JUEVES;19:00:00;0.003493598
local;CORNELLA;JUEVES;19:30:00;0.004334928
local;CORNELLA;JUEVES;20:00:00;0.005808356
local;CORNELLA;JUEVES;20:30:00;0.006651414
local;CORNELLA;JUEVES;21:00:00;0.007359983
local;CORNELLA;JUEVES;21:30:00;0.007561666
local;CORNELLA;JUEVES;22:00:00;0.006662329
local;CORNELLA;JUEVES;22:30:00;0.0059297
local;CORNELLA;JUEVES;23:00:00;0.002384555
local;CORNELLA;JUEVES;23:30:00;0
local;CORNELLA;VIERNES;0:00:00;0
local;CORNELLA;VIERNES;0:30:00;0
local;CORNELLA;VIERNES;1:00:00;0
local;CORNELLA;VIERNES;1:30:00;0
local;CORNELLA;VIERNES;2:00:00;0
local;CORNELLA;VIERNES;2:30:00;0
local;CORNELLA;VIERNES;3:00:00;0
local;CORNELLA;VIERNES;3:30:00;0
local;CORNELLA;VIERNES;4:00:00;0
local;CORNELLA;VIERNES;4:30:00;0
local;CORNELLA;VIERNES;5:00:00;0
local;CORNELLA;VIERNES;5:30:00;0
local;CORNELLA;VIERNES;6:00:00;0
local;CORNELLA;VIERNES;6:30:00;0
local;CORNELLA;VIERNES;7:00:00;0
local;CORNELLA;VIERNES;7:30:00;0
local;CORNELLA;VIERNES;8:00:00;0
local;CORNELLA;VIERNES;8:30:00;0
local;CORNELLA;VIERNES;9:00:00;0
local;CORNELLA;VIERNES;9:30:00;0
local;CORNELLA;VIERNES;10:00:00;0
local;CORNELLA;VIERNES;10:30:00;0
local;CORNELLA;VIERNES;11:00:00;0
local;CORNELLA;VIERNES;11:30:00;0
local;CORNELLA;VIERNES;12:00:00;2.19896E-05
local;CORNELLA;VIERNES;12:30:00;0.003204693
local;CORNELLA;VIERNES;13:00:00;0.005838414
local;CORNELLA;VIERNES;13:30:00;0.006574952
local;CORNELLA;VIERNES;14:00:00;0.008112312
local;CORNELLA;VIERNES;14:30:00;0.008669138
local;CORNELLA;VIERNES;15:00:00;0.008600169
local;CORNELLA;VIERNES;15:30:00;0.007464497
local;CORNELLA;VIERNES;16:00:00;0.006566241
local;CORNELLA;VIERNES;16:30:00;0.005694035
local;CORNELLA;VIERNES;17:00:00;0.003209663
local;CORNELLA;VIERNES;17:30:00;0.003653836
local;CORNELLA;VIERNES;18:00:00;0.00299984
local;CORNELLA;VIERNES;18:30:00;0.003764525
local;CORNELLA;VIERNES;19:00:00;0.004286535
local;CORNELLA;VIERNES;19:30:00;0.005318819
local;CORNELLA;VIERNES;20:00:00;0.00712667
local;CORNELLA;VIERNES;20:30:00;0.008161075
local;CORNELLA;VIERNES;21:00:00;0.009030467
local;CORNELLA;VIERNES;21:30:00;0.009277926
local;CORNELLA;VIERNES;22:00:00;0.008174467
local;CORNELLA;VIERNES;22:30:00;0.007275554
local;CORNELLA;VIERNES;23:00:00;0.002925774
local;CORNELLA;VIERNES;23:30:00;0
local;CORNELLA;SABADO;0:00:00;0
local;CORNELLA;SABADO;0:30:00;0
local;CORNELLA;SABADO;1:00:00;0
local;CORNELLA;SABADO;1:30:00;0
local;CORNELLA;SABADO;2:00:00;0
local;CORNELLA;SABADO;2:30:00;0
local;CORNELLA;SABADO;3:00:00;0
local;CORNELLA;SABADO;3:30:00;0
local;CORNELLA;SABADO;4:00:00;0
local;CORNELLA;SABADO;4:30:00;0
local;CORNELLA;SABADO;5:00:00;0
local;CORNELLA;SABADO;5:30:00;0
local;CORNELLA;SABADO;6:00:00;0
local;CORNELLA;SABADO;6:30:00;0
local;CORNELLA;SABADO;7:00:00;0
local;CORNELLA;SABADO;7:30:00;0
local;CORNELLA;SABADO;8:00:00;0
local;CORNELLA;SABADO;8:30:00;0
local;CORNELLA;SABADO;9:00:00;0
local;CORNELLA;SABADO;9:30:00;0
local;CORNELLA;SABADO;10:00:00;0
local;CORNELLA;SABADO;10:30:00;0
local;CORNELLA;SABADO;11:00:00;0
local;CORNELLA;SABADO;11:30:00;0
local;CORNELLA;SABADO;12:00:00;3.00768E-05
local;CORNELLA;SABADO;12:30:00;0.00438329
local;CORNELLA;SABADO;13:00:00;0.007985621
local;CORNELLA;SABADO;13:30:00;0.008993038
local;CORNELLA;SABADO;14:00:00;0.011095796
local;CORNELLA;SABADO;14:30:00;0.011857408
local;CORNELLA;SABADO;15:00:00;0.011763073
local;CORNELLA;SABADO;15:30:00;0.010209733
local;CORNELLA;SABADO;16:00:00;0.008981123
local;CORNELLA;SABADO;16:30:00;0.007788144
local;CORNELLA;SABADO;17:00:00;0.004390088
local;CORNELLA;SABADO;17:30:00;0.004997616
local;CORNELLA;SABADO;18:00:00;0.004103098
local;CORNELLA;SABADO;18:30:00;0.005149013
local;CORNELLA;SABADO;19:00:00;0.005863004
local;CORNELLA;SABADO;19:30:00;0.007274934
local;CORNELLA;SABADO;20:00:00;0.009747662
local;CORNELLA;SABADO;20:30:00;0.011162493
local;CORNELLA;SABADO;21:00:00;0.012351623
local;CORNELLA;SABADO;21:30:00;0.012690091
local;CORNELLA;SABADO;22:00:00;0.011180811
local;CORNELLA;SABADO;22:30:00;0.009951303
local;CORNELLA;SABADO;23:00:00;0.004001792
local;CORNELLA;SABADO;23:30:00;0
local;CORNELLA;DOMINGO;0:00:00;0
local;CORNELLA;DOMINGO;0:30:00;0
local;CORNELLA;DOMINGO;1:00:00;0
local;CORNELLA;DOMINGO;1:30:00;0
local;CORNELLA;DOMINGO;2:00:00;0
local;CORNELLA;DOMINGO;2:30:00;0
local;CORNELLA;DOMINGO;3:00:00;0
local;CORNELLA;DOMINGO;3:30:00;0
local;CORNELLA;DOMINGO;4:00:00;0
local;CORNELLA;DOMINGO;4:30:00;0
local;CORNELLA;DOMINGO;5:00:00;0
local;CORNELLA;DOMINGO;5:30:00;0
local;CORNELLA;DOMINGO;6:00:00;0
local;CORNELLA;DOMINGO;6:30:00;0
local;CORNELLA;DOMINGO;7:00:00;0
local;CORNELLA;DOMINGO;7:30:00;0
local;CORNELLA;DOMINGO;8:00:00;0
local;CORNELLA;DOMINGO;8:30:00;0
local;CORNELLA;DOMINGO;9:00:00;0
local;CORNELLA;DOMINGO;9:30:00;0
local;CORNELLA;DOMINGO;10:00:00;0
local;CORNELLA;DOMINGO;10:30:00;0
local;CORNELLA;DOMINGO;11:00:00;0
local;CORNELLA;DOMINGO;11:30:00;0
local;CORNELLA;DOMINGO;12:00:00;3.13164E-05
local;CORNELLA;DOMINGO;12:30:00;0.004563944
local;CORNELLA;DOMINGO;13:00:00;0.008314742
local;CORNELLA;DOMINGO;13:30:00;0.009363679
local;CORNELLA;DOMINGO;14:00:00;0.0115531
local;CORNELLA;DOMINGO;14:30:00;0.0123461
local;CORNELLA;DOMINGO;15:00:00;0.012247878
local;CORNELLA;DOMINGO;15:30:00;0.010630518
local;CORNELLA;DOMINGO;16:00:00;0.009351272
local;CORNELLA;DOMINGO;16:30:00;0.008109126
local;CORNELLA;DOMINGO;17:00:00;0.004571022
local;CORNELLA;DOMINGO;17:30:00;0.005203588
local;CORNELLA;DOMINGO;18:00:00;0.004272203
local;CORNELLA;DOMINGO;18:30:00;0.005361226
local;CORNELLA;DOMINGO;19:00:00;0.006104643
local;CORNELLA;DOMINGO;19:30:00;0.007574765
local;CORNELLA;DOMINGO;20:00:00;0.010149403
local;CORNELLA;DOMINGO;20:30:00;0.011622545
local;CORNELLA;DOMINGO;21:00:00;0.012860685
local;CORNELLA;DOMINGO;21:30:00;0.013213102
local;CORNELLA;DOMINGO;22:00:00;0.011641618
local;CORNELLA;DOMINGO;22:30:00;0.010361437
local;CORNELLA;DOMINGO;23:00:00;0.004166723
local;CORNELLA;DOMINGO;23:30:00;0
local;CAN VIDALET;LUNES;0:00:00;0
local;CAN VIDALET;LUNES;0:30:00;0
local;CAN VIDALET;LUNES;1:00:00;0
local;CAN VIDALET;LUNES;1:30:00;0
local;CAN VIDALET;LUNES;2:00:00;0
local;CAN VIDALET;LUNES;2:30:00;0
local;CAN VIDALET;LUNES;3:00:00;0
local;CAN VIDALET;LUNES;3:30:00;0
local;CAN VIDALET;LUNES;4:00:00;0
local;CAN VIDALET;LUNES;4:30:00;0
local;CAN VIDALET;LUNES;5:00:00;0
local;CAN VIDALET;LUNES;5:30:00;0
local;CAN VIDALET;LUNES;6:00:00;0
local;CAN VIDALET;LUNES;6:30:00;0
local;CAN VIDALET;LUNES;7:00:00;0
local;CAN VIDALET;LUNES;7:30:00;0
local;CAN VIDALET;LUNES;8:00:00;0
local;CAN VIDALET;LUNES;8:30:00;0
local;CAN VIDALET;LUNES;9:00:00;0
local;CAN VIDALET;LUNES;9:30:00;0
local;CAN VIDALET;LUNES;10:00:00;0
local;CAN VIDALET;LUNES;10:30:00;0
local;CAN VIDALET;LUNES;11:00:00;0
local;CAN VIDALET;LUNES;11:30:00;0
local;CAN VIDALET;LUNES;12:00:00;0.000907313
local;CAN VIDALET;LUNES;12:30:00;0.002959378
local;CAN VIDALET;LUNES;13:00:00;0.00395932
local;CAN VIDALET;LUNES;13:30:00;0.005326251
local;CAN VIDALET;LUNES;14:00:00;0.005577918
local;CAN VIDALET;LUNES;14:30:00;0.007058744
local;CAN VIDALET;LUNES;15:00:00;0.006871221
local;CAN VIDALET;LUNES;15:30:00;0.00569671
local;CAN VIDALET;LUNES;16:00:00;0.005191735
local;CAN VIDALET;LUNES;16:30:00;0.004065938
local;CAN VIDALET;LUNES;17:00:00;0.003527577
local;CAN VIDALET;LUNES;17:30:00;0.003116168
local;CAN VIDALET;LUNES;18:00:00;0.002961772
local;CAN VIDALET;LUNES;18:30:00;0.003605692
local;CAN VIDALET;LUNES;19:00:00;0.004521929
local;CAN VIDALET;LUNES;19:30:00;0.005416613
local;CAN VIDALET;LUNES;20:00:00;0.007296776
local;CAN VIDALET;LUNES;20:30:00;0.007656587
local;CAN VIDALET;LUNES;21:00:00;0.008826001
local;CAN VIDALET;LUNES;21:30:00;0.009237197
local;CAN VIDALET;LUNES;22:00:00;0.00754939
local;CAN VIDALET;LUNES;22:30:00;0.00629804
local;CAN VIDALET;LUNES;23:00:00;0.003424527
local;CAN VIDALET;LUNES;23:30:00;0
local;CAN VIDALET;MARTES;0:00:00;0
local;CAN VIDALET;MARTES;0:30:00;0
local;CAN VIDALET;MARTES;1:00:00;0
local;CAN VIDALET;MARTES;1:30:00;0
local;CAN VIDALET;MARTES;2:00:00;0
local;CAN VIDALET;MARTES;2:30:00;0
local;CAN VIDALET;MARTES;3:00:00;0
local;CAN VIDALET;MARTES;3:30:00;0
local;CAN VIDALET;MARTES;4:00:00;0
local;CAN VIDALET;MARTES;4:30:00;0
local;CAN VIDALET;MARTES;5:00:00;0
local;CAN VIDALET;MARTES;5:30:00;0
local;CAN VIDALET;MARTES;6:00:00;0
local;CAN VIDALET;MARTES;6:30:00;0
local;CAN VIDALET;MARTES;7:00:00;0
local;CAN VIDALET;MARTES;7:30:00;0
local;CAN VIDALET;MARTES;8:00:00;0
local;CAN VIDALET;MARTES;8:30:00;0
local;CAN VIDALET;MARTES;9:00:00;0
local;CAN VIDALET;MARTES;9:30:00;0
local;CAN VIDALET;MARTES;10:00:00;0
local;CAN VIDALET;MARTES;10:30:00;0
local;CAN VIDALET;MARTES;11:00:00;0
local;CAN VIDALET;MARTES;11:30:00;0
local;CAN VIDALET;MARTES;12:00:00;0.000878313
local;CAN VIDALET;MARTES;12:30:00;0.002864791
local;CAN VIDALET;MARTES;13:00:00;0.003832773
local;CAN VIDALET;MARTES;13:30:00;0.005156015
local;CAN VIDALET;MARTES;14:00:00;0.005399638
local;CAN VIDALET;MARTES;14:30:00;0.006833134
local;CAN VIDALET;MARTES;15:00:00;0.006651604
local;CAN VIDALET;MARTES;15:30:00;0.005514633
local;CAN VIDALET;MARTES;16:00:00;0.005025798
local;CAN VIDALET;MARTES;16:30:00;0.003935984
local;CAN VIDALET;MARTES;17:00:00;0.00341483
local;CAN VIDALET;MARTES;17:30:00;0.00301657
local;CAN VIDALET;MARTES;18:00:00;0.002867108
local;CAN VIDALET;MARTES;18:30:00;0.003490448
local;CAN VIDALET;MARTES;19:00:00;0.0043774
local;CAN VIDALET;MARTES;19:30:00;0.005243488
local;CAN VIDALET;MARTES;20:00:00;0.007063559
local;CAN VIDALET;MARTES;20:30:00;0.007411869
local;CAN VIDALET;MARTES;21:00:00;0.008543907
local;CAN VIDALET;MARTES;21:30:00;0.00894196
local;CAN VIDALET;MARTES;22:00:00;0.007308098
local;CAN VIDALET;MARTES;22:30:00;0.006096744
local;CAN VIDALET;MARTES;23:00:00;0.003315073
local;CAN VIDALET;MARTES;23:30:00;0
local;CAN VIDALET;MIERCOLES;0:00:00;0
local;CAN VIDALET;MIERCOLES;0:30:00;0
local;CAN VIDALET;MIERCOLES;1:00:00;0
local;CAN VIDALET;MIERCOLES;1:30:00;0
local;CAN VIDALET;MIERCOLES;2:00:00;0
local;CAN VIDALET;MIERCOLES;2:30:00;0
local;CAN VIDALET;MIERCOLES;3:00:00;0
local;CAN VIDALET;MIERCOLES;3:30:00;0
local;CAN VIDALET;MIERCOLES;4:00:00;0
local;CAN VIDALET;MIERCOLES;4:30:00;0
local;CAN VIDALET;MIERCOLES;5:00:00;0
local;CAN VIDALET;MIERCOLES;5:30:00;0
local;CAN VIDALET;MIERCOLES;6:00:00;0
local;CAN VIDALET;MIERCOLES;6:30:00;0
local;CAN VIDALET;MIERCOLES;7:00:00;0
local;CAN VIDALET;MIERCOLES;7:30:00;0
local;CAN VIDALET;MIERCOLES;8:00:00;0
local;CAN VIDALET;MIERCOLES;8:30:00;0
local;CAN VIDALET;MIERCOLES;9:00:00;0
local;CAN VIDALET;MIERCOLES;9:30:00;0
local;CAN VIDALET;MIERCOLES;10:00:00;0
local;CAN VIDALET;MIERCOLES;10:30:00;0
local;CAN VIDALET;MIERCOLES;11:00:00;0
local;CAN VIDALET;MIERCOLES;11:30:00;0
local;CAN VIDALET;MIERCOLES;12:00:00;0.001128401
local;CAN VIDALET;MIERCOLES;12:30:00;0.0036805
local;CAN VIDALET;MIERCOLES;13:00:00;0.004924102
local;CAN VIDALET;MIERCOLES;13:30:00;0.006624118
local;CAN VIDALET;MIERCOLES;14:00:00;0.00693711
local;CAN VIDALET;MIERCOLES;14:30:00;0.008778775
local;CAN VIDALET;MIERCOLES;15:00:00;0.008545556
local;CAN VIDALET;MIERCOLES;15:30:00;0.007084848
local;CAN VIDALET;MIERCOLES;16:00:00;0.006456825
local;CAN VIDALET;MIERCOLES;16:30:00;0.005056701
local;CAN VIDALET;MIERCOLES;17:00:00;0.004387155
local;CAN VIDALET;MIERCOLES;17:30:00;0.003875497
local;CAN VIDALET;MIERCOLES;18:00:00;0.003683477
local;CAN VIDALET;MIERCOLES;18:30:00;0.004484305
local;CAN VIDALET;MIERCOLES;19:00:00;0.005623804
local;CAN VIDALET;MIERCOLES;19:30:00;0.006736499
local;CAN VIDALET;MIERCOLES;20:00:00;0.009074809
local;CAN VIDALET;MIERCOLES;20:30:00;0.009522296
local;CAN VIDALET;MIERCOLES;21:00:00;0.010976666
local;CAN VIDALET;MIERCOLES;21:30:00;0.011488059
local;CAN VIDALET;MIERCOLES;22:00:00;0.009388978
local;CAN VIDALET;MIERCOLES;22:30:00;0.007832707
local;CAN VIDALET;MIERCOLES;23:00:00;0.004258994
local;CAN VIDALET;MIERCOLES;23:30:00;0
local;CAN VIDALET;JUEVES;0:00:00;0
local;CAN VIDALET;JUEVES;0:30:00;0
local;CAN VIDALET;JUEVES;1:00:00;0
local;CAN VIDALET;JUEVES;1:30:00;0
local;CAN VIDALET;JUEVES;2:00:00;0
local;CAN VIDALET;JUEVES;2:30:00;0
local;CAN VIDALET;JUEVES;3:00:00;0
local;CAN VIDALET;JUEVES;3:30:00;0
local;CAN VIDALET;JUEVES;4:00:00;0
local;CAN VIDALET;JUEVES;4:30:00;0
local;CAN VIDALET;JUEVES;5:00:00;0
local;CAN VIDALET;JUEVES;5:30:00;0
local;CAN VIDALET;JUEVES;6:00:00;0
local;CAN VIDALET;JUEVES;6:30:00;0
local;CAN VIDALET;JUEVES;7:00:00;0
local;CAN VIDALET;JUEVES;7:30:00;0
local;CAN VIDALET;JUEVES;8:00:00;0
local;CAN VIDALET;JUEVES;8:30:00;0
local;CAN VIDALET;JUEVES;9:00:00;0
local;CAN VIDALET;JUEVES;9:30:00;0
local;CAN VIDALET;JUEVES;10:00:00;0
local;CAN VIDALET;JUEVES;10:30:00;0
local;CAN VIDALET;JUEVES;11:00:00;0
local;CAN VIDALET;JUEVES;11:30:00;0
local;CAN VIDALET;JUEVES;12:00:00;0.000794531
local;CAN VIDALET;JUEVES;12:30:00;0.00259152
local;CAN VIDALET;JUEVES;13:00:00;0.003467167
local;CAN VIDALET;JUEVES;13:30:00;0.004664185
local;CAN VIDALET;JUEVES;14:00:00;0.004884569
local;CAN VIDALET;JUEVES;14:30:00;0.006181325
local;CAN VIDALET;JUEVES;15:00:00;0.006017111
local;CAN VIDALET;JUEVES;15:30:00;0.004988595
local;CAN VIDALET;JUEVES;16:00:00;0.00454639
local;CAN VIDALET;JUEVES;16:30:00;0.003560532
local;CAN VIDALET;JUEVES;17:00:00;0.003089091
local;CAN VIDALET;JUEVES;17:30:00;0.002728821
local;CAN VIDALET;JUEVES;18:00:00;0.002593616
local;CAN VIDALET;JUEVES;18:30:00;0.003157496
local;CAN VIDALET;JUEVES;19:00:00;0.003959842
local;CAN VIDALET;JUEVES;19:30:00;0.004743314
local;CAN VIDALET;JUEVES;20:00:00;0.006389769
local;CAN VIDALET;JUEVES;20:30:00;0.006704854
local;CAN VIDALET;JUEVES;21:00:00;0.007728908
local;CAN VIDALET;JUEVES;21:30:00;0.00808899
local;CAN VIDALET;JUEVES;22:00:00;0.006610982
local;CAN VIDALET;JUEVES;22:30:00;0.005515178
local;CAN VIDALET;JUEVES;23:00:00;0.00299885
local;CAN VIDALET;JUEVES;23:30:00;0
local;CAN VIDALET;VIERNES;0:00:00;0
local;CAN VIDALET;VIERNES;0:30:00;0
local;CAN VIDALET;VIERNES;1:00:00;0
local;CAN VIDALET;VIERNES;1:30:00;0
local;CAN VIDALET;VIERNES;2:00:00;0
local;CAN VIDALET;VIERNES;2:30:00;0
local;CAN VIDALET;VIERNES;3:00:00;0
local;CAN VIDALET;VIERNES;3:30:00;0
local;CAN VIDALET;VIERNES;4:00:00;0
local;CAN VIDALET;VIERNES;4:30:00;0
local;CAN VIDALET;VIERNES;5:00:00;0
local;CAN VIDALET;VIERNES;5:30:00;0
local;CAN VIDALET;VIERNES;6:00:00;0
local;CAN VIDALET;VIERNES;6:30:00;0
local;CAN VIDALET;VIERNES;7:00:00;0
local;CAN VIDALET;VIERNES;7:30:00;0
local;CAN VIDALET;VIERNES;8:00:00;0
local;CAN VIDALET;VIERNES;8:30:00;0
local;CAN VIDALET;VIERNES;9:00:00;0
local;CAN VIDALET;VIERNES;9:30:00;0
local;CAN VIDALET;VIERNES;10:00:00;0
local;CAN VIDALET;VIERNES;10:30:00;0
local;CAN VIDALET;VIERNES;11:00:00;0
local;CAN VIDALET;VIERNES;11:30:00;0
local;CAN VIDALET;VIERNES;12:00:00;0.001011507
local;CAN VIDALET;VIERNES;12:30:00;0.003299227
local;CAN VIDALET;VIERNES;13:00:00;0.004414001
local;CAN VIDALET;VIERNES;13:30:00;0.005937908
local;CAN VIDALET;VIERNES;14:00:00;0.006218477
local;CAN VIDALET;VIERNES;14:30:00;0.007869358
local;CAN VIDALET;VIERNES;15:00:00;0.0076603
local;CAN VIDALET;VIERNES;15:30:00;0.00635091
local;CAN VIDALET;VIERNES;16:00:00;0.005787945
local;CAN VIDALET;VIERNES;16:30:00;0.004532864
local;CAN VIDALET;VIERNES;17:00:00;0.003932678
local;CAN VIDALET;VIERNES;17:30:00;0.003474024
local;CAN VIDALET;VIERNES;18:00:00;0.003301896
local;CAN VIDALET;VIERNES;18:30:00;0.004019764
local;CAN VIDALET;VIERNES;19:00:00;0.00504122
local;CAN VIDALET;VIERNES;19:30:00;0.006038647
local;CAN VIDALET;VIERNES;20:00:00;0.008134726
local;CAN VIDALET;VIERNES;20:30:00;0.008535856
local;CAN VIDALET;VIERNES;21:00:00;0.009839564
local;CAN VIDALET;VIERNES;21:30:00;0.01029798
local;CAN VIDALET;VIERNES;22:00:00;0.008416349
local;CAN VIDALET;VIERNES;22:30:00;0.007021296
local;CAN VIDALET;VIERNES;23:00:00;0.003817794
local;CAN VIDALET;VIERNES;23:30:00;0
local;CAN VIDALET;SABADO;0:00:00;0
local;CAN VIDALET;SABADO;0:30:00;0
local;CAN VIDALET;SABADO;1:00:00;0
local;CAN VIDALET;SABADO;1:30:00;0
local;CAN VIDALET;SABADO;2:00:00;0
local;CAN VIDALET;SABADO;2:30:00;0
local;CAN VIDALET;SABADO;3:00:00;0
local;CAN VIDALET;SABADO;3:30:00;0
